x,y,z,v_opt,s_opt
65.5116355,-24.3457016,0,14.074919,109.9870586
65.404436,-24.5145287,0,14.1483413,110.1870444
65.2967647,-24.6830434,0,14.221367,110.3870202
65.1886428,-24.8512661,0,14.2940023,110.5869932
65.0800874,-25.0192226,0,14.366253,110.7869774
64.9711355,-25.1869075,0,14.438125,110.9869492
64.8618004,-25.3543516,0,14.5096239,111.1869285
64.7521082,-25.521565,0,14.5807551,111.3869102
64.6420923,-25.6885466,0,14.651524,111.5868761
64.5317549,-25.8553426,0,14.7219359,111.7868642
64.4211365,-26.02194,0,14.7919959,111.986842
64.3102604,-26.1883521,0,14.8617089,112.1868083
64.1991284,-26.3546241,0,14.9310798,112.3868
64.087788,-26.5207322,0,15.0001133,112.5867715
63.9762478,-26.6867108,0,15.0688141,112.7867467
63.8645246,-26.8525817,0,15.1371868,112.9867348
63.7526614,-27.0183276,0,15.2052357,113.1866975
63.6406517,-27.184005,0,15.2729653,113.3866854
63.5285344,-27.3496026,0,15.3403796,113.5866676
63.4163446,-27.5151146,0,15.4074829,113.7866195
63.3040579,-27.6806237,0,15.4742792,113.9866234
63.1917418,-27.8460765,0,15.5407725,114.1865973
63.0794066,-28.0115045,0,15.6069667,114.3865613
62.9670491,-28.1769587,0,15.6728655,114.5865596
62.8547299,-28.3423969,0,15.7384726,114.7865231
62.7424423,-28.5078758,0,15.8037918,114.9865025
62.6302111,-28.6734062,0,15.8688265,115.1864929
62.5180861,-28.8389623,0,15.9335803,115.386445
62.4060429,-29.0046279,0,15.9980565,115.5864419
62.2941382,-29.1703679,0,16.0622585,115.7864229
62.1824063,-29.3361803,0,16.1261896,115.9863673
62.0708125,-29.5021663,0,16.189853,116.1863786
61.9594402,-29.6682521,0,16.2532519,116.3863493
61.8482958,-29.8344784,0,16.3163893,116.58631
61.737374,-30.0009044,0,16.3792682,116.7863131
61.6267489,-30.1674741,0,16.4418917,116.9862716
61.5164098,-30.3342541,0,16.5042627,117.1862473
61.4063698,-30.5012689,0,16.5663839,117.3862542
61.2967118,-30.6684812,0,16.6282582,117.5862162
61.1874244,-30.8360188,0,16.612674,117.7862477
61.0785871,-31.0038541,0,16.5126134,117.9862833
60.9703296,-31.1718387,0,16.4123346,118.1861295
60.8624121,-31.3403702,0,16.312713,118.3862521
60.7550689,-31.5091225,0,16.2136523,118.5862519
60.6483519,-31.6780516,0,16.1150494,118.7860657
60.5419832,-31.8476376,0,16.0169349,118.9862499
60.4362952,-32.0173921,0,15.9193238,119.1862162
60.3312689,-32.1873835,0,15.8222161,119.3860351
60.2266443,-32.3580768,0,15.7255693,119.5862413
60.1227814,-32.5289282,0,15.629396,119.7861856
60.0196403,-32.7000422,0,15.5336927,119.9859807
59.9169358,-32.871939,0,15.4383912,120.1862223
59.8150671,-33.0439959,0,15.3434915,120.3861744
59.7140341,-33.2162508,0,15.2489836,120.5858727
59.6134234,-33.3894574,0,15.1547601,120.78618
59.513714,-33.562839,0,15.0607989,120.9861879
59.4149411,-33.7363699,0,14.9670724,121.1858603
59.3166924,-33.9108208,0,14.8734474,121.386075
59.2193012,-34.0856487,0,14.7798448,121.5861995
59.1228933,-34.2606626,0,14.6861943,121.7860103
59.0273378,-34.4361352,0,14.5923743,121.9858139
58.9324132,-34.6125181,0,14.498188,122.1861177
58.8385063,-34.7891304,0,14.4035004,122.3861437
58.7456284,-34.965973,0,14.3081867,122.5858926
58.6536158,-35.1433811,0,14.2121995,122.7857424
58.5623254,-35.3216613,0,14.1153064,122.9860366
58.4720726,-35.5002167,0,14.0172065,123.1861056
58.3828512,-35.679059,0,13.917636,123.3859681
58.2946483,-35.8582061,0,13.8162868,123.5856515
58.2072332,-36.0381176,0,13.7128028,123.7856753
58.1206653,-36.2186567,0,13.6067467,123.9858961
58.035077,-36.3995104,0,13.4976196,124.1859797
57.9504372,-36.5806881,0,13.3850198,124.3859528
57.866704,-36.7622046,0,13.268297,124.5858515
57.783839,-36.9440598,0,13.1471053,124.7856962
57.7017839,-37.1262722,0,13.0210052,124.9855322
57.6204893,-37.3088239,0,12.8885669,125.1853669
57.5398876,-37.4918045,0,12.7548882,125.3853133
57.459836,-37.6750587,0,12.6033536,125.5852892
57.3801982,-37.8584498,0,12.4438411,125.7852253
57.301047,-38.0420908,0,12.2951485,125.9851977
57.2225997,-38.2260273,0,12.1562269,126.1851642
57.145051,-38.4103399,0,12.027403,126.3851265
57.0685971,-38.5951128,0,11.9087183,126.5850921
56.9934431,-38.7804183,0,11.8001374,126.7850577
56.9197929,-38.96633,0,11.7016476,126.9850265
56.8478538,-39.1529133,0,11.6132154,127.1849979
56.7778331,-39.3402285,0,11.5348309,127.3849726
56.7099392,-39.5283287,0,11.466511,127.5849508
56.6443809,-39.7172589,0,11.4083151,127.784932
56.5813676,-39.9070559,0,11.3603534,127.984916
56.5211093,-40.0977474,0,11.3227965,128.1849018
56.4638165,-40.2893518,0,11.2958831,128.3848885
56.4097011,-40.4818773,0,11.2797192,128.5848749
56.3589692,-40.6753201,0,11.2728142,128.7848595
56.3117881,-40.8696498,0,11.2687015,128.9848347
56.2682361,-41.0648197,0,11.2658279,129.1848049
56.2283538,-41.2607772,0,11.2639923,129.3847797
56.1921739,-41.4574556,0,11.2623,129.5847582
56.1597147,-41.6547848,0,11.2606156,129.7847392
56.1309862,-41.8526932,0,11.258725,129.9847219
56.1059964,-42.0511086,0,11.2566245,130.1847048
56.0847534,-42.2499596,0,11.2543912,130.3846872
56.0672655,-42.4491739,0,11.252147,130.5846676
56.053541,-42.648681,0,11.2500278,130.7846463
56.0435885,-42.8484071,0,11.2481432,130.9846202
56.0374162,-43.0482844,0,11.2464042,131.1845927
56.0350302,-43.248236,0,11.244895,131.3845586
56.0364347,-43.4481827,0,11.2433913,131.5845102
56.0416311,-43.6480786,0,11.2420425,131.7844736
56.0506212,-43.8478505,0,11.2406935,131.9844477
56.0633959,-44.047418,0,11.2397252,132.1844237
56.0799408,-44.246709,0,11.2394276,132.3844003
56.1002422,-44.4456526,0,11.2395705,132.584377
56.1242877,-44.6441794,0,11.2400079,132.7843547
56.1520663,-44.8422182,0,11.2405581,132.9843323
56.1835687,-45.039699,0,11.2410658,133.1843099
56.2187867,-45.2365508,0,11.2413734,133.3842873
56.2577116,-45.4327028,0,11.2414309,133.5842642
56.3003291,-45.6280851,0,11.2387334,133.7842404
56.3466193,-45.822629,0,11.2355877,133.9842157
56.3965624,-46.0162664,0,11.232115,134.1841901
56.4501399,-46.2089286,0,11.2284644,134.3841632
56.5073348,-46.4005469,0,11.22496,134.5841353
56.5681318,-46.5910518,0,11.2218017,134.7841063
56.6325171,-46.7803729,0,11.2191893,134.9840761
56.7004785,-46.9684387,0,11.2172968,135.1840449
56.7720041,-47.1551772,0,11.2159014,135.3840128
56.8470742,-47.3405183,0,11.2145371,135.5839799
56.9256566,-47.5244097,0,11.2123855,135.783958
57.0077056,-47.7067828,0,11.2092043,135.983938
57.0931783,-47.8875756,0,11.2051516,136.183917
57.1820346,-48.0667284,0,11.2003501,136.383895
57.2742337,-48.2441828,0,11.1947699,136.5838718
57.3697362,-48.4198798,0,11.1885231,136.7838472
57.4685056,-48.5937611,0,11.1818033,136.9838225
57.5705054,-48.7657622,0,11.1748541,137.1837933
57.675709,-48.935829,0,11.168183,137.3837696
57.7840827,-49.1038891,0,11.1616146,137.5837422
57.8955446,-49.2698074,0,11.1552523,137.7836238
58.0100953,-49.4335828,0,11.1493041,137.9834843
58.1277761,-49.5952495,0,11.1435809,138.1834466
58.2485153,-49.754682,0,11.1384584,138.3834383
58.3722549,-49.9117824,0,11.1338811,138.5834183
58.4989753,-50.0665037,0,11.1299085,138.7834102
58.6286349,-50.2187735,0,11.126587,138.9834044
58.7611989,-50.3685289,0,11.1239598,139.1834042
58.8966277,-50.5157033,0,11.1220792,139.3834073
59.0348809,-50.6602311,0,11.1207449,139.5834129
59.1759101,-50.8020519,0,11.1194105,139.7834188
59.3196051,-50.9411167,0,11.1195118,139.983387
59.4658313,-51.077497,0,11.1285049,140.1833412
59.6144333,-51.2113012,0,11.147745,140.3833065
59.7652399,-51.3426296,0,11.1768365,140.583281
59.918087,-51.471588,0,11.21536,140.7832622
60.0728172,-51.5982876,0,11.2629771,140.9832478
60.2292793,-51.7228448,0,11.3194239,141.183235
60.3873278,-51.8453818,0,11.3845047,141.3832216
60.5468226,-51.9660258,0,11.4580869,141.5832055
60.7076283,-52.0849095,0,11.540095,141.7831851
60.8696144,-52.2021708,0,11.6302017,141.9831593
61.0326632,-52.3179586,0,11.7195941,142.1831386
61.1966516,-52.4324201,0,11.8082887,142.3831227
61.3614557,-52.5457036,0,11.896301,142.5831066
61.5269563,-52.657963,0,11.983646,142.7830881
61.6930377,-52.7693556,0,12.0703382,142.9830665
61.8595857,-52.880041,0,12.1563916,143.1830402
62.0264919,-52.9901819,0,12.2418197,143.383012
62.1936423,-53.099938,0,12.3266355,143.5829761
62.3609502,-53.2094792,0,12.4108515,143.7829541
62.5282738,-53.3189492,0,12.4944799,143.9829063
62.6955645,-53.428516,0,12.5775323,144.1828839
62.862769,-53.5380483,0,12.6600202,144.3827706
63.0300194,-53.6473705,0,12.7419546,144.5825806
63.1974393,-53.7565059,0,12.8233459,144.7824304
63.3650411,-53.8654179,0,12.9042045,144.9823109
63.5328946,-53.9740927,0,12.9845404,145.1822734
63.7010462,-54.0825104,0,13.0643632,145.3823468
63.8695497,-54.1906566,0,13.1436823,145.5825692
64.0380567,-54.2982669,0,13.2225066,145.7825057
64.20662,-54.4053413,0,13.3008452,145.9822017
64.3756057,-54.5120833,0,13.3787063,146.1820767
64.5450598,-54.618497,0,13.4560984,146.3821731
64.7150199,-54.7245865,0,13.5330296,146.5825264
64.8847092,-54.829857,0,13.6095075,146.782217
65.0547575,-54.9346956,0,13.6855399,146.9819857
65.2253679,-55.0392239,0,13.7611342,147.1820709
65.3965575,-55.1434512,0,13.8362974,147.3824935
65.5672975,-55.2467599,0,13.9110366,147.5820551
65.7385779,-55.349761,0,13.9853586,147.7819205
65.9104675,-55.4525049,0,14.0592701,147.9821762
66.0823822,-55.5546567,0,14.1327774,148.1821504
66.254343,-55.656248,0,14.2058868,148.3818784
66.4269246,-55.7576365,0,14.2786046,148.5820385
66.5997198,-55.8586018,0,14.3509365,148.7821689
66.7723582,-55.958951,0,14.4228884,148.9818536
66.9456059,-56.0591526,0,14.4944661,149.1819913
67.1190348,-56.1589814,0,14.565675,149.3820997
67.2923268,-56.2582805,0,14.6365204,149.5818256
67.4661921,-56.3574825,0,14.7070077,149.782001
67.6400593,-56.4562865,0,14.777142,149.9819811
67.8139535,-56.5547346,0,14.8469283,150.181809
67.9883609,-56.6531285,0,14.9163715,150.3820571
68.1625192,-56.7510656,0,14.9854763,150.581864
68.3369342,-56.8488589,0,15.0542474,150.7818243
68.5117171,-56.9465977,0,15.1226895,150.982079
68.6861233,-57.0438942,0,15.1908068,151.1817891
68.8609481,-57.141221,0,15.2586038,151.3818796
69.0357702,-57.2383715,0,15.3260847,151.5818821
69.2105572,-57.3353567,0,15.3932538,151.7817736
69.3856537,-57.4323961,0,15.460115,151.9819621
69.5604605,-57.5291867,0,15.5266723,152.1817766
69.7354816,-57.6260366,0,15.5929297,152.3818073
69.9105178,-57.7228643,0,15.6588909,152.5818405
70.0854468,-57.8196314,0,15.7245597,152.7817506
70.2605337,-57.9165135,0,15.7899398,152.9818545
70.4354148,-58.0133385,0,15.8550346,153.1817506
70.6103629,-58.1102868,0,15.9198478,153.3817652
70.7852547,-58.2073195,0,15.9843827,153.5817714
70.9600451,-58.3044408,0,16.0486427,153.7817319
71.1348228,-58.4017296,0,16.1126311,153.9817628
71.3094509,-58.4991393,0,16.1763511,154.1817219
71.484017,-58.5967485,0,16.2398059,154.3817241
71.6584512,-58.694548,0,16.2217259,154.5817042
71.8327838,-58.7925848,0,16.0939567,154.7817118
72.0069259,-58.8908389,0,15.9669491,154.9816602
72.1809918,-58.9894052,0,15.8406547,155.1816958
72.354842,-59.0882353,0,15.7150489,155.381674
72.5285067,-59.1873769,0,15.5900978,155.5816452
72.7020396,-59.2868917,0,15.4657607,155.7816874
72.8752082,-59.3866769,0,15.3420233,155.9815485
73.0483785,-59.4869752,0,15.2188254,156.1816677
73.2211689,-59.5875975,0,15.0961508,156.3816211
73.3937129,-59.6886525,0,14.9739649,156.5815799
73.5660947,-59.7902224,0,14.8522234,156.7816598
73.7379531,-59.8921258,0,14.7309173,156.9814587
73.9098298,-59.9947171,0,14.6099797,157.1816251
74.0812164,-60.0977267,0,14.489394,157.3815859
74.2522097,-60.2012444,0,14.3691303,157.5814724
74.4230867,-60.3054729,0,14.2491305,157.7816287
74.5933023,-60.410113,0,14.1293859,157.9814359
74.763385,-60.5155238,0,14.0098347,158.1815347
74.9330225,-60.621548,0,13.8904427,158.3815798
75.1019219,-60.7280346,0,13.7711974,158.5812455
75.270931,-60.8355557,0,13.6520096,158.7815574
75.439165,-60.9435861,0,13.5328642,158.9814905
75.60682,-61.0522845,0,13.4137237,159.1812993
75.7743446,-61.1619809,0,13.2945145,159.3815436
75.9410205,-61.2722425,0,13.1752142,159.5813897
76.1072169,-61.3833486,0,13.055765,159.7813042
76.2730924,-61.4954465,0,12.9361107,159.9815057
76.4380594,-61.608177,0,12.8162142,160.1813113
76.6025361,-61.7218627,0,12.6959824,160.3812538
76.7665963,-61.8365981,0,12.5754513,160.5814536
76.9296967,-61.9520437,0,12.4545064,160.7812771
77.0921479,-62.0684566,0,12.3328083,160.981133
77.254216,-62.186071,0,12.2111747,161.1813808
77.4152695,-62.3044815,0,12.0888434,161.381279
77.5753529,-62.4237537,0,11.9652741,161.5809101
77.7352072,-62.5444555,0,11.8394084,161.7812156
77.8940638,-62.6660123,0,11.7107459,161.9812443
78.0519242,-62.7884608,0,11.5828497,162.181028
78.2090813,-62.9121107,0,11.4559155,162.3809972
78.3655357,-63.0370584,0,11.3295394,162.5812218
78.5208446,-63.1630378,0,11.203718,162.781201
78.6749465,-63.2900803,0,11.0785455,162.9809188
78.8282225,-63.4185945,0,10.95386,163.1809423
78.9805449,-63.548577,0,10.829597,163.3811861
79.1315241,-63.6797932,0,10.705717,163.5812171
79.2811026,-63.8122859,0,10.5821662,163.7810371
79.4292271,-63.9461022,0,10.4588831,163.980656
79.576451,-64.0818562,0,10.3356694,164.1809158
79.7221926,-64.2191313,0,10.2123968,164.3811284
79.8663182,-64.3579068,0,10.0889195,164.5812055
80.0087748,-64.4982364,0,9.9650493,164.7811712
80.149512,-64.6401768,0,9.840543,164.9810562
80.288481,-64.7837857,0,9.7150868,165.1808959
80.4256334,-64.9291201,0,9.588278,165.380728
80.5609199,-65.0762324,0,9.4597737,165.5805891
80.6942884,-65.2251661,0,9.3293516,165.7805101
80.8256822,-65.3759494,0,9.1963756,165.9805099
80.9550389,-65.5285886,0,9.0600608,166.1805896
81.0822899,-65.6830605,0,8.9194605,166.3807255
81.2073623,-65.839307,0,8.7734731,166.5808657
81.3301823,-65.997234,0,8.620883,166.7809299
81.4506827,-66.1567199,0,8.460468,166.9808201
81.5688087,-66.3176361,0,8.2912769,167.1804392
81.6849578,-66.4805049,0,8.1126618,167.3804813
81.798857,-66.645023,0,7.9273856,167.5805794
81.9100855,-66.8108433,0,7.7438575,167.7802495
82.0184861,-66.9783395,0,7.5838348,167.9797631
82.1235929,-67.1483998,0,7.4680666,168.1796829
82.2242012,-67.3216673,0,7.3897103,168.3800417
82.318698,-67.4975711,0,7.3332152,168.579721
82.4067516,-67.6770843,0,7.2961015,168.779667
82.4875974,-67.8601206,0,7.2785537,168.9797628
82.5605221,-68.0465015,0,7.2776806,169.1799024
82.6249215,-68.2357059,0,7.2768073,169.3797663
82.6807929,-68.4276997,0,7.2787084,169.5797244
82.7281179,-68.6220239,0,7.2853077,169.7797283
82.7668832,-68.8182411,0,7.2947342,169.9797381
82.7970676,-69.0159304,0,7.305411,170.1797185
82.8186491,-69.214757,0,7.3159669,170.379713
82.831603,-69.4143823,0,7.3260297,170.5797581
82.8359244,-69.6143651,0,7.3364784,170.7797876
82.8316197,-69.8142836,0,7.3464627,170.9797524
82.8186908,-70.013703,0,7.3451017,171.1795905
82.7970778,-70.2126153,0,7.3396204,171.3796736
82.7667364,-70.4104318,0,7.3380967,171.5798034
82.727678,-70.606464,0,7.3372163,171.7796889
82.6799452,-70.8005069,0,7.3363359,171.9795164
82.6235603,-70.9926616,0,7.3380165,172.179773
82.5590079,-71.1815747,0,7.3427506,172.3794106
82.4863712,-71.3674369,0,7.349741,172.5789622
82.4058207,-71.5505553,0,7.3679636,172.779014
82.3179161,-71.7300211,0,7.3910695,172.978852
82.2227289,-71.9057918,0,7.4128982,173.1787418
82.12023,-72.0778449,0,7.4322988,173.3790123
82.0110221,-72.245103,0,7.44858,173.5787663
81.8949213,-72.4077831,0,7.4611484,173.7786267
81.7720569,-72.565652,0,7.4715579,173.9786724
81.642883,-72.718543,0,7.4916607,174.1788262
81.5081378,-72.8663334,0,7.5285007,174.3788219
81.3683419,-73.009157,0,7.5795183,174.5786755
81.2238018,-73.1472901,0,7.6420274,174.778607
81.0749433,-73.2808306,0,7.7139682,174.9785868
80.92215,-73.4098922,0,7.7938865,175.1785935
80.7657748,-73.5346092,0,7.8810746,175.3786123
80.6061446,-73.6551352,0,7.9750872,175.5786331
80.4435603,-73.7716371,0,8.0754314,175.778649
80.2782999,-73.8842941,0,8.1818055,175.9786555
80.110625,-73.9932966,0,8.2941218,176.1786465
79.940779,-74.0988501,0,8.4124931,176.3786195
79.7689641,-74.2011917,0,8.5365574,176.5786049
79.5953998,-74.3005556,0,8.6588152,176.7785993
79.420303,-74.3971915,0,8.7793418,176.9785928
79.2438528,-74.4913808,0,8.8982078,177.1786085
79.0663614,-74.5833702,0,9.0154787,177.3785216
78.8880631,-74.6733428,0,9.1312161,177.5782348
78.7086494,-74.7614069,0,9.2454775,177.7780962
78.5281549,-74.8475004,0,9.358317,177.978072
78.3467341,-74.9315839,0,9.4697854,178.1780309
78.1643899,-75.0136539,0,9.5799306,178.3779931
77.9811537,-75.09369,0,9.6887978,178.5779463
77.7970436,-75.171673,0,9.7964295,178.777891
77.6120759,-75.2475852,0,9.902866,178.9778303
77.4262629,-75.3214132,0,10.0081456,179.1777729
77.2396143,-75.3931479,0,10.1123042,179.3777318
77.0521388,-75.462785,0,10.2153763,179.5777228
76.863845,-75.5303244,0,10.3173943,179.7777631
76.6747422,-75.5957694,0,10.4183893,179.9778703
76.4848418,-75.6591264,0,10.5183908,180.1780609
76.294535,-75.7202852,0,10.6174267,180.3779536
76.1036858,-75.7793164,0,10.7155239,180.5777237
75.9121026,-75.8363016,0,10.812708,180.7776023
75.7197976,-75.8912577,0,10.9090033,180.9776057
75.5267882,-75.9442015,0,11.0044332,181.1777449
75.3331171,-75.995145,0,11.09902,181.378004
75.1394888,-76.0439388,0,11.1927851,181.5776857
74.9452012,-76.090796,0,11.285749,181.7775438
74.7502807,-76.1357352,0,11.3779313,181.9775776
74.5547591,-76.1787745,0,11.4693509,182.1777802
74.3590998,-76.2198448,0,11.5600259,182.3777035
74.1631595,-76.2590135,0,11.6499736,182.5775204
73.9666669,-76.2963651,0,11.7392108,182.7775316
73.769664,-76.331918,0,11.8277536,182.9777169
73.572629,-76.3656192,0,11.9156174,183.1776133
73.375329,-76.3975447,0,12.0028173,183.3774796
73.1775727,-76.4277549,0,12.0893675,183.5775301
72.9794186,-76.4562682,0,12.1752819,183.7777251
72.7814478,-76.4830363,0,12.2605738,183.9774974
72.5830698,-76.5081705,0,12.3452563,184.1774613
72.3843538,-76.5316981,0,12.4293417,184.3775653
72.1855977,-76.5536317,0,12.5128421,184.577528
71.9867571,-76.574023,0,12.5957691,184.7774114
71.7876306,-76.5929177,0,12.678134,184.9774323
71.5883044,-76.6103253,0,12.7599477,185.1775172
71.3891172,-76.6262408,0,12.8412207,185.3773392
71.1896603,-76.6407185,0,12.9219632,185.5773209
70.9899303,-76.6537741,0,13.0021852,185.7774771
70.7904653,-76.6653928,0,13.0818961,185.9772802
70.5907792,-76.6756228,0,13.1611053,186.1772282
70.3908392,-76.6844789,0,13.2398218,186.3773642
70.1911209,-76.6919571,0,13.3180543,186.5772225
69.9912885,-76.6980875,0,13.3958114,186.7771489
69.7912199,-76.7028859,0,13.4731012,186.977275
69.5913664,-76.7063561,0,13.5499317,187.1771587
69.3914583,-76.7085184,0,13.6263108,187.3770785
69.1913319,-76.7093855,0,13.7022459,187.5772067
68.9914529,-76.7089684,0,13.7777445,187.7770862
68.7915306,-76.7072807,0,13.8528137,187.9770156
68.5914101,-76.7043305,0,13.9274603,188.1771578
68.3916048,-76.7001376,0,14.0016912,188.3770071
68.1917242,-76.6947068,0,14.075513,188.5769615
67.9916688,-76.6880432,0,14.1489321,188.7771278
67.7920241,-76.6801781,0,14.2219546,188.9769274
67.5922386,-76.6711017,0,14.2945868,189.176919
67.3923921,-76.6608246,0,14.3668344,189.3770295
67.1928957,-76.649379,0,14.4387034,189.576854
66.9932581,-76.6367466,0,14.5101992,189.7768909
66.7937176,-76.6229499,0,14.5813275,189.9769078
66.5943909,-76.6080069,0,14.6520935,190.1767938
66.3949555,-76.5919013,0,14.7225026,190.3768785
66.195777,-76.5746706,0,14.7925597,190.5768009
65.9966717,-76.556308,0,14.8622699,190.7767511
65.7974951,-76.536806,0,14.9316381,190.9768802
65.5987224,-76.5162197,0,15.0006689,191.1767161
65.3998936,-76.4945095,0,15.0693671,191.3767267
65.2011738,-76.4716988,0,15.1377371,191.5767514
65.0027014,-76.4478111,0,15.2057835,191.7766561
64.804208,-76.4228202,0,15.2735104,191.9767166
64.6059812,-76.3967684,0,15.3409222,192.176648
64.4078595,-76.369641,0,15.4080231,192.3766182
64.2097931,-76.341436,0,15.4748169,192.5766828
64.0120493,-76.3121974,0,15.5413078,192.7765765
63.8143408,-76.2818883,0,15.6074995,192.9765947
63.6168351,-76.2505387,0,15.673396,193.176573
63.4195189,-76.2181517,0,15.7390008,193.3765295
63.2222895,-76.1847143,0,15.8043176,193.5765732
63.0253538,-76.1502662,0,15.8693501,193.776499
62.8285317,-76.11478,0,15.9341016,193.9764946
62.6318997,-76.0782728,0,15.9985756,194.1764869
62.4354895,-76.0407542,0,16.0627754,194.3764484
62.2392303,-76.0022135,0,16.1267043,194.576456
62.043216,-75.9626723,0,16.1903656,194.7764188
61.8473841,-75.9221206,0,16.2534137,194.9764052
61.651764,-75.8805668,0,16.3157455,195.1763901
61.4563641,-75.8380147,0,16.377352,195.3763696
