# x_ref_m, y_ref_m, width_right_m, width_left_m, x_normvec_m, y_normvec_m, alpha_m, s_racetraj_m, psi_racetraj_rad, kappa_racetraj_radpm, vx_racetraj_mps, ax_racetraj_mps2
-13.2177139, -77.1352003, 4.9816916, 5.0183084, -0.9643225, 0.2647302, 4.5814376, 348.5441606, 2.8332846, -0.1741301, 7.7149672, 1.5999399
-13.3010405, -77.4222897, 4.9871318, 5.0128682, -0.9561943, 0.2927329, 4.5867520, 348.7095236, 2.7986282, -0.1723950, 7.7563314, 1.5925039
-13.3926541, -77.7065725, 4.9924189, 5.0075811, -0.9471807, 0.3207004, 4.5918936, 348.8734360, 2.7986282, -0.1723950, 7.7563314, 1.5925039
-13.4925234, -77.9877662, 4.9968000, 5.0032000, -0.9372587, 0.3486346, 4.5967440, 349.0357216, 2.7642895, -0.1709475, 7.7972855, 1.5703116
-13.6006166, -78.2655882, 5.0011811, 4.9988189, -0.9264064, 0.3765251, 4.6011811, 349.1962621, 2.7302814, -0.1696300, 7.8374593, 1.5434885
-13.7169022, -78.5397562, 5.0055622, 4.9944378, -0.9145863, 0.4043907, 4.6050673, 349.3547917, 2.6968783, -0.1646243, 7.8767473, 1.7489652
-13.8413475, -78.8099888, 5.0089084, 4.9910916, -0.9018205, 0.4321108, 4.6082282, 349.5117507, 2.6647902, -0.1585290, 7.9210299, 2.0158159
-13.9738556, -79.0760855, 5.0105617, 4.9894383, -0.8883205, 0.4592240, 4.6105617, 349.6694257, 2.6647902, -0.1585290, 7.9210299, 2.0158159
-14.1142309, -79.3379692, 5.0122150, 4.9877850, -0.8742545, 0.4854680, 4.6121140, 349.8292648, 2.6334519, -0.1545662, 7.9717638, 2.1393374
-14.2622694, -79.5955737, 5.0138684, 4.9861316, -0.8596580, 0.5108700, 4.6129159, 349.9912494, 2.6028202, -0.1512408, 8.0252558, 2.2207353
-14.4177671, -79.8488323, 5.0137597, 4.9862403, -0.8445875, 0.5354176, 4.6130127, 350.1555651, 2.5728861, -0.1485480, 8.0804084, 2.2616803
-14.5805200, -80.0976788, 5.0125463, 4.9874537, -0.8290900, 0.5591152, 4.6124606, 350.3223033, 2.5434035, -0.1464519, 8.1361936, 2.2655080
-14.7503241, -80.3420467, 5.0113329, 4.9886671, -0.8132113, 0.5819685, 4.6113329, 350.4915422, 2.5143376, -0.1439998, 8.1916925, 2.2968017
-14.9269753, -80.5818695, 5.0101195, 4.9898805, -0.7969932, 0.6039883, 4.6097050, 350.6633274, 2.5143376, -0.1439998, 8.1916925, 2.2968017
-15.1102697, -80.8170808, 5.0079834, 4.9920166, -0.7804743, 0.6251879, 4.6076394, 350.8376795, 2.4858147, -0.1411756, 8.2475767, 2.3560675
-15.3000033, -81.0476143, 5.0056505, 4.9943495, -0.7636894, 0.6455839, 4.6051974, 351.0145951, 2.4578214, -0.1386954, 8.3045121, 2.3935041
-15.4959721, -81.2734033, 5.0033177, 4.9966823, -0.7466699, 0.6651947, 4.6024472, 351.1940485, 2.4302828, -0.1365875, 8.3619553, 2.4075340
-15.6979721, -81.4943817, 5.0009070, 4.9990930, -0.7294436, 0.6840409, 4.5994639, 351.3759939, 2.4031615, -0.1347705, 8.4193399, 2.4042244
-15.9057992, -81.7104828, 4.9972474, 5.0027526, -0.7120349, 0.7021441, 4.5963275, 351.5603660, 2.3763800, -0.1331885, 8.4762579, 2.3877040
-16.1192495, -81.9216402, 4.9935877, 5.0064123, -0.6944646, 0.7195269, 4.5931217, 351.7470829, 2.3498929, -0.1316455, 8.5324090, 2.3722599
-16.3381190, -82.1277876, 4.9899281, 5.0100719, -0.6767506, 0.7362124, 4.5899281, 351.9360466, 2.3237826, -0.1289464, 8.5878333, 2.4458398
-16.5622036, -82.3288586, 4.9871757, 5.0128243, -0.6589074, 0.7522240, 4.5867959, 352.1271461, 2.2984550, -0.1242266, 8.6446047, 2.6718109
-16.7912995, -82.5247865, 4.9866537, 5.0133463, -0.6409469, 0.7675852, 4.5836990, 352.3202604, 2.2741011, -0.1193390, 8.7061981, 2.9088782
-17.0252025, -82.7155052, 4.9861316, 5.0138684, -0.6228780, 0.7823190, 4.5805750, 352.5152606, 2.2506965, -0.1147143, 8.7727649, 3.1252468
-17.2637086, -82.9009480, 4.9856096, 5.0143904, -0.6047070, 0.7964480, 4.5773529, 352.7120102, 2.2281941, -0.1103036, 8.8437248, 3.3260634
-17.5066139, -83.0810487, 4.9849609, 5.0150391, -0.5864380, 0.8099941, 4.5739563, 352.9103670, 2.2065556, -0.1060647, 8.9186242, 3.5156904
-17.7537144, -83.2557407, 4.9842316, 5.0157684, -0.5680725, 0.8229785, 4.5703025, 353.1101833, 2.1857508, -0.1019607, 8.9971159, 3.6979067
-18.0048061, -83.4249576, 4.9835023, 5.0164977, -0.5496101, 0.8354213, 4.5663019, 353.3113074, 2.1657560, -0.0979594, 9.0789436, 3.8760253
-18.2596849, -83.5886330, 4.9827731, 5.0172269, -0.5310483, 0.8473415, 4.5618575, 353.5135844, 2.1465538, -0.0940308, 9.1639284, 4.0531381
-18.5181468, -83.7467004, 4.9832058, 5.0167942, -0.5123829, 0.8587571, 4.5568642, 353.7168572, 2.1281324, -0.0901508, 9.2519617, 4.2318373
-18.7799880, -83.8990936, 4.9837681, 5.0162319, -0.4936077, 0.8696847, 4.5512087, 353.9209674, 2.1104849, -0.0862881, 9.3429911, 4.4154062
-19.0450043, -84.0457459, 4.9843305, 5.0156695, -0.4747153, 0.8801394, 4.5447690, 354.1257569, 2.0936099, -0.0824367, 9.4370333, 4.6049494
-19.3129917, -84.1865909, 4.9848334, 5.0151666, -0.4556961, 0.8901354, 4.5374149, 354.3310657, 2.0775074, -0.0785435, 9.5341243, 4.8058954
-19.5837463, -84.3215624, 4.9850809, 5.0149191, -0.4365411, 0.8996843, 4.5290068, 354.5367462, 2.0621902, -0.0745942, 9.6344087, 5.0203357
-19.8570640, -84.4505937, 4.9853284, 5.0146716, -0.4172324, 0.9087998, 4.5193971, 354.7426151, 2.0476672, -0.0709363, 9.7380651, 5.2162162
-20.1327416, -84.5736192, 4.9855760, 5.0144240, -0.3977835, 0.9174793, 4.5084314, 354.9486559, 2.0337662, -0.0682098, 9.8446097, 5.2418502
-20.4106133, -84.6906147, 4.9869508, 5.0130492, -0.3783020, 0.9256822, 4.4959769, 355.1553624, 2.0203388, -0.0659345, 9.9505288, 5.2405922
-20.6905715, -84.8016194, 4.9894058, 5.0105942, -0.3588634, 0.9333901, 4.4819494, 355.3631308, 2.0074258, -0.0632842, 10.0553072, 5.2393345
-20.9725135, -84.9066780, 4.9918608, 5.0081392, -0.3394748, 0.9406152, 4.4662749, 355.5720264, 1.9949806, -0.0611526, 10.1589802, 5.2380771
-21.2563363, -85.0058353, 4.9943158, 5.0056842, -0.3201532, 0.9473658, 4.4488890, 355.7821603, 1.9829580, -0.0590706, 10.2615813, 5.2368200
-21.5419372, -85.0991358, 4.9960567, 5.0039433, -0.3009116, 0.9536520, 4.4297332, 355.9936221, 1.9713288, -0.0572133, 10.3631425, 5.2355632
-21.8292133, -85.1866243, 4.9975602, 5.0024398, -0.2817621, 0.9594843, 4.4087551, 356.2064975, 1.9600612, -0.0554908, 10.4636939, 5.2343067
-22.1180620, -85.2683455, 4.9990637, 5.0009363, -0.2627156, 0.9648733, 4.3859076, 356.4208638, 1.9491254, -0.0539036, 10.5632644, 5.2330505
-22.4083802, -85.3443440, 5.0005679, 4.9994321, -0.2437818, 0.9698301, 4.3611480, 356.6367913, 1.9384963, -0.0524284, 10.6618815, 5.2317946
-22.7000653, -85.4146646, 5.0022126, 4.9977874, -0.2249693, 0.9743658, 4.3344375, 356.8543430, 1.9281523, -0.0510528, 10.7595714, 5.2305390
-22.9930145, -85.4793518, 5.0038573, 4.9961427, -0.2062855, 0.9784918, 4.3057407, 357.0735751, 1.9180743, -0.0497638, 10.8563592, 5.2292837
-23.2871249, -85.5384505, 5.0055020, 4.9944980, -0.1877367, 0.9822194, 4.2750249, 357.2945371, 1.8986523, -0.0474022, 11.0473230, 5.2267740
-23.5822936, -85.5920052, 5.0070244, 4.9929756, -0.1693280, 0.9855598, 4.2422598, 357.5172721, 1.8892815, -0.0463111, 11.1415438, 5.2255196
-23.8784181, -85.6400608, 5.0082035, 4.9917965, -0.1510638, 0.9885240, 4.2074168, 357.7418173, 1.8801224, -0.0452695, 11.2349521, 5.2242655
-24.1753953, -85.6826617, 5.0093825, 4.9906175, -0.1329475, 0.9911231, 4.1704689, 357.9682043, 1.8711658, -0.0442710, 11.3275680, 5.2230117
-24.4731225, -85.7198528, 5.0105616, 4.9894384, -0.1149813, 0.9933677, 4.1313898, 358.1964595, 1.8624059, -0.0433106, 11.4194109, 5.2217582
-24.7714969, -85.7516787, 5.0118046, 4.9881954, -0.0971670, 0.9952681, 4.0901541, 358.4266043, 1.8538415, -0.0423834, 11.5104991, 5.2205050
-25.0704157, -85.7781842, 5.0131092, 4.9868908, -0.0795053, 0.9968344, 4.0467366, 358.6586560, 1.8454586, -0.0414834, 11.6008506, 5.2192522
-25.3697760, -85.7994138, 5.0144138, 4.9855862, -0.0619963, 0.9980764, 4.0011120, 358.8926277, 1.8292159, -0.0397532, 11.7794109, 5.2167473
-25.6694752, -85.8154123, 5.0157184, 4.9842816, -0.0446395, 0.9990032, 3.9532546, 359.1285290, 1.8213472, -0.0389184, 11.8676519, 5.2154953
-25.9694103, -85.8262243, 5.0167197, 4.9832803, -0.0274337, 0.9996236, 3.9031382, 359.3663667, 1.8136420, -0.0381012, 11.9552208, 5.2142436
-26.2694785, -85.8318946, 5.0176275, 4.9823725, -0.0103769, 0.9999462, 3.8507356, 359.6061447, 1.8061016, -0.0372995, 12.0421320, 5.2129922
-26.5695771, -85.8324678, 5.0185353, 4.9814647, 0.0065329, 0.9999787, 3.7960184, 359.8478649, 1.7987254, -0.0365109, 12.1283999, 5.2117412
-26.8696032, -85.8279886, 5.0194234, 4.9805766, 0.0232987, 0.9997285, 3.7389570, 360.0915275, 1.7844321, -0.0349738, 12.2990594, 5.2092399
-27.1694541, -85.8185017, 5.0193284, 4.9806716, 0.0399237, 0.9992027, 3.6795201, 360.3371313, 1.7775102, -0.0342257, 12.3834769, 5.2079897
-27.4690268, -85.8040518, 5.0192334, 4.9807666, 0.0564116, 0.9984076, 3.6176747, 360.5846746, 1.7707337, -0.0334962, 12.4673028, 5.2067398
-27.7682187, -85.7846835, 5.0191384, 4.9808616, 0.0727662, 0.9973490, 3.5533856, 360.8341551, 1.7641150, -0.0327369, 12.5505489, 5.2054902
-28.0669269, -85.7604416, 5.0187910, 4.9812090, 0.0889919, 0.9960323, 3.4866159, 361.0855708, 1.7576359, -0.0321113, 12.6332267, 5.2042410
-28.3650486, -85.7313707, 5.0177483, 4.9822517, 0.1050934, 0.9944624, 3.4173258, 361.3389201, 1.7451411, -0.0306590, 12.7969213, 5.2017433
-28.6624810, -85.6975156, 5.0167057, 4.9832943, 0.1210755, 0.9926433, 3.3454747, 361.5942019, 1.7389055, -0.0316230, 12.8779593, 5.2004949
-28.9591372, -85.6589306, 5.0156630, 4.9843370, 0.1368256, 0.9905951, 3.2710339, 361.8518007, 1.7324187, -0.0332981, 12.9584712, 5.1992468
-29.2549927, -85.6157089, 5.0141046, 4.9858954, 0.1522262, 0.9883457, 3.1940391, 362.1121298, 1.7190408, -0.0332652, 13.1179556, 5.1967515
-29.5500389, -85.5679529, 5.0120541, 4.9879459, 0.1672711, 0.9859109, 3.1145462, 362.3752359, 1.7123702, -0.0333565, 13.1969467, 5.1955044
-29.8442668, -85.5157654, 5.0100036, 4.9899964, 0.1819560, 0.9833067, 3.0326192, 362.6411499, 1.7057089, -0.0333057, 13.2754491, 5.1942575
-30.1376676, -85.4592489, 5.0079531, 4.9920469, 0.1962771, 0.9805485, 2.9483280, 362.9098889, 1.6924041, -0.0332277, 13.4310216, 5.1917646
-30.4302323, -85.3985058, 5.0048769, 4.9951231, 0.2102323, 0.9776515, 2.8617488, 363.1814567, 1.6857562, -0.0331691, 13.5081083, 5.1905186
-30.7219521, -85.3336390, 5.0014510, 4.9985490, 0.2238201, 0.9746305, 2.7729632, 363.4558441, 1.6791371, -0.0330956, 13.5847392, 5.1892729
-31.0128182, -85.2647508, 4.9980250, 5.0019750, 0.2370399, 0.9714999, 2.6820581, 363.7330299, 1.6659324, -0.0329151, 13.7366643, 5.1867824
-31.3028217, -85.1919439, 4.9945991, 5.0054009, 0.2498922, 0.9682737, 2.5891250, 364.0129812, 1.6593563, -0.0328103, 13.8119732, 5.1855376
-31.5919537, -85.1153208, 4.9910764, 5.0089236, 0.2623781, 0.9649651, 2.4942603, 364.2956543, 1.6462868, -0.0325638, 13.9613187, 5.1830489
-31.8802053, -85.0349842, 4.9875518, 5.0124482, 0.2744993, 0.9615873, 2.3975643, 364.5809954, 1.6397791, -0.0324342, 14.0353690, 5.1818050
-32.1675677, -84.9510366, 4.9840272, 5.0159728, 0.2862584, 0.9581525, 2.2991412, 364.8689411, 1.6333143, -0.0322886, 14.1090130, 5.1805615
-32.4540320, -84.8635806, 4.9805546, 5.0194454, 0.2976582, 0.9546725, 2.1990987, 365.1594191, 1.6204536, -0.0319901, 14.2551074, 5.1780751
-32.7395894, -84.7727188, 4.9772516, 5.0227484, 0.3087022, 0.9511588, 2.0975476, 365.4523490, 1.6140750, -0.0318303, 14.3275699, 5.1768324
-33.0242309, -84.6785536, 4.9739485, 5.0260515, 0.3193942, 0.9476220, 1.9946015, 365.7476428, 1.6014057, -0.0315052, 14.4713550, 5.1743479
-33.3079478, -84.5811878, 4.9706454, 5.0293546, 0.3297384, 0.9440723, 1.8903766, 366.0452056, 1.5951230, -0.0313375, 14.5426888, 5.1731061
-33.5907311, -84.4807239, 4.9675343, 5.0324657, 0.3397394, 0.9405196, 1.7849912, 366.3449361, 1.5826545, -0.0310000, 14.6842661, 5.1706234
-33.8725719, -84.3772645, 4.9646259, 5.0353741, 0.3494018, 0.9369730, 1.6785656, 366.6467271, 1.5764729, -0.0308295, 14.7545201, 5.1579349
